_id,Year,County,Hospital,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
321,2013,Los Angeles,Antelope Valley Hospital,Bladder,1,,-118.15767,34.68928
322,2013,Los Angeles,Saint Mary Medical Center – Long Beach,Colon,7,,-118.1866412,33.7802376
323,2013,Los Angeles,Saint Mary Medical Center – Long Beach,Brain,3,,-118.1866412,33.7802376
324,2013,Los Angeles,Saint Mary Medical Center – Long Beach,Esophagus,1,,-118.1866412,33.7802376
325,2013,Los Angeles,Saint Mary Medical Center – Long Beach,Lung,5,,-118.1866412,33.7802376
326,2013,Los Angeles,Saint Mary Medical Center – Long Beach,Breast,12,,-118.1866412,33.7802376
327,2013,Los Angeles,Bellflower Medical Center,Breast,4,,-118.13052,33.87466
328,2013,Los Angeles,Bellflower Medical Center,Colon,2,,-118.13052,33.87466
329,2013,Los Angeles,Beverly Hospital,Prostate,2,,-118.10132,34.01614
330,2013,Los Angeles,Beverly Hospital,Stomach,1,,-118.10132,34.01614
331,2013,Los Angeles,Beverly Hospital,Brain,2,,-118.10132,34.01614
332,2013,Los Angeles,Beverly Hospital,Lung,1,,-118.10132,34.01614
333,2013,Los Angeles,Beverly Hospital,Colon,16,,-118.10132,34.01614
334,2013,Los Angeles,Beverly Hospital,Rectum,2,,-118.10132,34.01614
335,2013,Los Angeles,Beverly Hospital,Breast,25,,-118.10132,34.01614
336,2013,Los Angeles,Southern California Hospital At Culver City,Breast,7,,-118.39724,34.02328
337,2013,Los Angeles,Southern California Hospital At Culver City,Brain,1,,-118.39724,34.02328
338,2013,Los Angeles,Southern California Hospital At Culver City,Lung,6,,-118.39724,34.02328
339,2013,Los Angeles,Southern California Hospital At Culver City,Stomach,2,,-118.39724,34.02328
340,2013,Los Angeles,Southern California Hospital At Culver City,Colon,9,,-118.39724,34.02328
341,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Rectum,8,,-118.26551,34.03721
342,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Brain,4,,-118.26551,34.03721
343,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Stomach,4,,-118.26551,34.03721
344,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Prostate,3,,-118.26551,34.03721
345,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Pancreas,2,,-118.26551,34.03721
346,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Colon,10,,-118.26551,34.03721
347,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Breast,71,,-118.26551,34.03721
348,2013,Los Angeles,California Hospital Medical Center – Los Angeles,Lung,1,,-118.26551,34.03721
349,2013,Los Angeles,Centinela Hospital Medical Center,Stomach,3,,-118.34788,33.94917
350,2013,Los Angeles,Centinela Hospital Medical Center,Breast,14,,-118.34788,33.94917
351,2013,Los Angeles,Centinela Hospital Medical Center,Rectum,1,,-118.34788,33.94917
352,2013,Los Angeles,Centinela Hospital Medical Center,Lung,7,,-118.34788,33.94917
353,2013,Los Angeles,Centinela Hospital Medical Center,Brain,6,,-118.34788,33.94917
354,2013,Los Angeles,Centinela Hospital Medical Center,Colon,16,,-118.34788,33.94917
355,2013,Los Angeles,Gardens Regional Hospital and Medical Center,Prostate,2,,-118.08169,33.83352
356,2013,Los Angeles,Gardens Regional Hospital and Medical Center,Colon,4,,-118.08169,33.83352
357,2013,Los Angeles,Gardens Regional Hospital and Medical Center,Breast,4,,-118.08169,33.83352
358,2013,Los Angeles,Gardens Regional Hospital and Medical Center,Pancreas,1,,-118.08169,33.83352
359,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Pancreas,9,,-117.97152,34.13216
360,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Rectum,26,,-117.97152,34.13216
361,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Prostate,398,,-117.97152,34.13216
362,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Bladder,40,,-117.97152,34.13216
363,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Colon,56,,-117.97152,34.13216
364,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Lung,40,,-117.97152,34.13216
365,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Brain,45,,-117.97152,34.13216
366,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Stomach,29,,-117.97152,34.13216
367,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Liver,56,,-117.97152,34.13216
368,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Esophagus,9,,-117.97152,34.13216
369,2013,Los Angeles,City of Hope Helford Clinical Research Hospital,Breast,437,,-117.97152,34.13216
370,2013,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,Breast,3,,-118.22466,33.98929
371,2013,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,Colon,3,,-118.22466,33.98929
372,2013,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,Stomach,2,,-118.22466,33.98929
373,2013,Los Angeles,Los Angeles Community Hospital,Colon,2,,-118.1875,34.01897
374,2013,Los Angeles,Los Angeles Community Hospital,Breast,1,,-118.1875,34.01897
375,2013,Los Angeles,San Gabriel Valley Medical Center,Breast,62,,-118.10503,34.1024
376,2013,Los Angeles,San Gabriel Valley Medical Center,Lung,1,,-118.10503,34.1024
377,2013,Los Angeles,San Gabriel Valley Medical Center,Colon,20,,-118.10503,34.1024
378,2013,Los Angeles,San Gabriel Valley Medical Center,Brain,8,,-118.10503,34.1024
379,2013,Los Angeles,San Gabriel Valley Medical Center,Stomach,6,,-118.10503,34.1024
380,2013,Los Angeles,San Gabriel Valley Medical Center,Rectum,9,,-118.10503,34.1024
381,2013,Los Angeles,Lakewood Regional Medical Center,Breast,20,,-118.14837,33.86016
382,2013,Los Angeles,Lakewood Regional Medical Center,Stomach,6,,-118.14837,33.86016
383,2013,Los Angeles,Lakewood Regional Medical Center,Prostate,2,,-118.14837,33.86016
384,2013,Los Angeles,Lakewood Regional Medical Center,Lung,5,,-118.14837,33.86016
385,2013,Los Angeles,Lakewood Regional Medical Center,Esophagus,1,,-118.14837,33.86016
386,2013,Los Angeles,Lakewood Regional Medical Center,Colon,22,,-118.14837,33.86016
387,2013,Los Angeles,Lakewood Regional Medical Center,Brain,5,,-118.14837,33.86016
388,2013,Los Angeles,PIH Hospital – Downey,Lung,2,,-118.13196,33.93515
389,2013,Los Angeles,PIH Hospital – Downey,Stomach,5,,-118.13196,33.93515
390,2013,Los Angeles,PIH Hospital – Downey,Breast,63,,-118.13196,33.93515
391,2013,Los Angeles,PIH Hospital – Downey,Rectum,3,,-118.13196,33.93515
392,2013,Los Angeles,PIH Hospital – Downey,Prostate,8,,-118.13196,33.93515
393,2013,Los Angeles,PIH Hospital – Downey,Colon,30,,-118.13196,33.93515
394,2013,Los Angeles,PIH Hospital – Downey,Brain,6,,-118.13196,33.93515
395,2013,Los Angeles,East Los Angeles Doctors Hospital,Breast,1,,-118.18377,34.02383
396,2013,Los Angeles,East Los Angeles Doctors Hospital,Colon,4,,-118.18377,34.02383
397,2013,Los Angeles,Encino Hospital Medical Center,Colon,1,,-118.48662,34.15686
398,2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,Brain,3,,-117.87244,34.13384
399,2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,Rectum,2,,-117.87244,34.13384
400,2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,Breast,54,,-117.87244,34.13384
401,2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,Colon,14,,-117.87244,34.13384
402,2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,Lung,2,,-117.87244,34.13384
403,2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,Stomach,1,,-117.87244,34.13384
404,2013,Los Angeles,Pacific Alliance Medical Center,Breast,10,,-118.23905,34.06464
405,2013,Los Angeles,Pacific Alliance Medical Center,Colon,6,,-118.23905,34.06464
406,2013,Los Angeles,Pacific Alliance Medical Center,Prostate,1,,-118.23905,34.06464
407,2013,Los Angeles,Pacific Alliance Medical Center,Brain,2,,-118.23905,34.06464
408,2013,Los Angeles,Pacific Alliance Medical Center,Stomach,3,,-118.23905,34.06464
409,2013,Los Angeles,Pacific Alliance Medical Center,Rectum,1,,-118.23905,34.06464
410,2013,Los Angeles,Garfield Medical Center,Brain,7,,-118.12302,34.06826
411,2013,Los Angeles,Garfield Medical Center,Rectum,5,,-118.12302,34.06826
412,2013,Los Angeles,Garfield Medical Center,Liver,1,,-118.12302,34.06826
413,2013,Los Angeles,Garfield Medical Center,Breast,48,,-118.12302,34.06826
414,2013,Los Angeles,Garfield Medical Center,Stomach,6,,-118.12302,34.06826
415,2013,Los Angeles,Garfield Medical Center,Colon,33,,-118.12302,34.06826
416,2013,Los Angeles,Garfield Medical Center,Lung,19,,-118.12302,34.06826
417,2013,Los Angeles,Garfield Medical Center,Bladder,1,,-118.12302,34.06826
418,2013,Los Angeles,Garfield Medical Center,Prostate,7,,-118.12302,34.06826
419,2013,Los Angeles,Glendale Adventist Medical Center,Prostate,19,,-118.23109,34.14951
420,2013,Los Angeles,Glendale Adventist Medical Center,Stomach,4,,-118.23109,34.14951
421,2013,Los Angeles,Glendale Adventist Medical Center,Rectum,8,,-118.23109,34.14951
422,2013,Los Angeles,Glendale Adventist Medical Center,Pancreas,3,,-118.23109,34.14951
423,2013,Los Angeles,Glendale Adventist Medical Center,Lung,4,,-118.23109,34.14951
424,2013,Los Angeles,Glendale Adventist Medical Center,Liver,1,,-118.23109,34.14951
425,2013,Los Angeles,Glendale Adventist Medical Center,Breast,77,,-118.23109,34.14951
426,2013,Los Angeles,Glendale Adventist Medical Center,Colon,26,,-118.23109,34.14951
427,2013,Los Angeles,Glendale Adventist Medical Center,Esophagus,1,,-118.23109,34.14951
428,2013,Los Angeles,Glendale Adventist Medical Center,Brain,11,,-118.23109,34.14951
429,2013,Los Angeles,Glendale Adventist Medical Center,Bladder,1,,-118.23109,34.14951
430,2013,Los Angeles,Glendora Community Hospital,Colon,1,,-117.86609,34.12867
431,2013,Los Angeles,Glendora Community Hospital,Breast,1,,-117.86609,34.12867
432,2013,Los Angeles,Greater El Monte Community Hospital,Rectum,1,,-118.04257,34.04827
433,2013,Los Angeles,Greater El Monte Community Hospital,Breast,3,,-118.04257,34.04827
434,2013,Los Angeles,Greater El Monte Community Hospital,Colon,1,,-118.04257,34.04827
435,2013,Los Angeles,Southern California Hospital at Hollywood,Breast,2,,-118.32501,34.09628
436,2013,Los Angeles,Hollywood Presbyterian Medical Center,Stomach,6,,-118.29163,34.09557
437,2013,Los Angeles,Hollywood Presbyterian Medical Center,Rectum,6,,-118.29163,34.09557
438,2013,Los Angeles,Hollywood Presbyterian Medical Center,Breast,64,,-118.29163,34.09557
439,2013,Los Angeles,Hollywood Presbyterian Medical Center,Lung,1,,-118.29163,34.09557
440,2013,Los Angeles,Hollywood Presbyterian Medical Center,Brain,1,,-118.29163,34.09557
441,2013,Los Angeles,Hollywood Presbyterian Medical Center,Colon,22,,-118.29163,34.09557
442,2013,Los Angeles,Providence Holy Cross Medical Center,Esophagus,2,,-118.45951,34.2791
443,2013,Los Angeles,Providence Holy Cross Medical Center,Breast,84,,-118.45951,34.2791
444,2013,Los Angeles,Providence Holy Cross Medical Center,Bladder,1,,-118.45951,34.2791
445,2013,Los Angeles,Providence Holy Cross Medical Center,Rectum,10,,-118.45951,34.2791
446,2013,Los Angeles,Providence Holy Cross Medical Center,Stomach,11,,-118.45951,34.2791
447,2013,Los Angeles,Providence Holy Cross Medical Center,Pancreas,3,,-118.45951,34.2791
448,2013,Los Angeles,Providence Holy Cross Medical Center,Lung,20,,-118.45951,34.2791
449,2013,Los Angeles,Providence Holy Cross Medical Center,Liver,6,,-118.45951,34.2791
450,2013,Los Angeles,Providence Holy Cross Medical Center,Colon,51,,-118.45951,34.2791
451,2013,Los Angeles,Providence Holy Cross Medical Center,Brain,7,,-118.45951,34.2791
452,2013,Los Angeles,Providence Holy Cross Medical Center,Prostate,10,,-118.45951,34.2791
453,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Stomach,5,,-118.26522,34.05324
454,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Rectum,5,,-118.26522,34.05324
455,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Prostate,1,,-118.26522,34.05324
456,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Pancreas,8,,-118.26522,34.05324
457,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Breast,32,,-118.26522,34.05324
458,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Brain,8,,-118.26522,34.05324
459,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Lung,5,,-118.26522,34.05324
460,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Colon,14,,-118.26522,34.05324
461,2013,Los Angeles,Good Samaritan Hospital – Los Angeles,Liver,12,,-118.26522,34.05324
462,2013,Los Angeles,Huntington Memorial Hospital,Stomach,12,,-118.1518,34.13565
463,2013,Los Angeles,Huntington Memorial Hospital,Rectum,18,,-118.1518,34.13565
464,2013,Los Angeles,Huntington Memorial Hospital,Prostate,122,,-118.1518,34.13565
465,2013,Los Angeles,Huntington Memorial Hospital,Pancreas,16,,-118.1518,34.13565
466,2013,Los Angeles,Huntington Memorial Hospital,Liver,8,,-118.1518,34.13565
467,2013,Los Angeles,Huntington Memorial Hospital,Esophagus,1,,-118.1518,34.13565
468,2013,Los Angeles,Huntington Memorial Hospital,Colon,61,,-118.1518,34.13565
469,2013,Los Angeles,Huntington Memorial Hospital,Breast,145,,-118.1518,34.13565
470,2013,Los Angeles,Huntington Memorial Hospital,Lung,25,,-118.1518,34.13565
471,2013,Los Angeles,Huntington Memorial Hospital,Brain,27,,-118.1518,34.13565
472,2013,Los Angeles,Huntington Memorial Hospital,Bladder,6,,-118.1518,34.13565
473,2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,Lung,6,,-117.89264,34.08993
474,2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,Colon,31,,-117.89264,34.08993
475,2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,Stomach,2,,-117.89264,34.08993
476,2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,Rectum,3,,-117.89264,34.08993
477,2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,Brain,3,,-117.89264,34.08993
478,2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,Breast,36,,-117.89264,34.08993
479,2013,Los Angeles,Torrance Memorial Medical Center,Stomach,13,,-118.34388,33.81258
480,2013,Los Angeles,Torrance Memorial Medical Center,Rectum,23,,-118.34388,33.81258
481,2013,Los Angeles,Torrance Memorial Medical Center,Prostate,63,,-118.34388,33.81258
482,2013,Los Angeles,Torrance Memorial Medical Center,Liver,2,,-118.34388,33.81258
483,2013,Los Angeles,Torrance Memorial Medical Center,Esophagus,12,,-118.34388,33.81258
484,2013,Los Angeles,Torrance Memorial Medical Center,Colon,81,,-118.34388,33.81258
485,2013,Los Angeles,Torrance Memorial Medical Center,Breast,286,,-118.34388,33.81258
486,2013,Los Angeles,Torrance Memorial Medical Center,Brain,3,,-118.34388,33.81258
487,2013,Los Angeles,Torrance Memorial Medical Center,Bladder,7,,-118.34388,33.81258
488,2013,Los Angeles,Torrance Memorial Medical Center,Lung,37,,-118.34388,33.81258
489,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Lung,48,,-118.29545,34.09823
490,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Liver,68,,-118.29545,34.09823
491,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Esophagus,1,,-118.29545,34.09823
492,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Colon,50,,-118.29545,34.09823
493,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Brain,44,,-118.29545,34.09823
494,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Breast,238,,-118.29545,34.09823
495,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Bladder,25,,-118.29545,34.09823
496,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Pancreas,23,,-118.29545,34.09823
497,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Stomach,12,,-118.29545,34.09823
498,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Rectum,27,,-118.29545,34.09823
499,2013,Los Angeles,Kaiser Foundation Hospital – Sunset,Prostate,72,,-118.29545,34.09823
500,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Stomach,12,,-118.29415,33.789
501,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Rectum,6,,-118.29415,33.789
502,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Prostate,10,,-118.29415,33.789
503,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Pancreas,10,,-118.29415,33.789
504,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Breast,236,,-118.29415,33.789
505,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Bladder,1,,-118.29415,33.789
506,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Liver,5,,-118.29415,33.789
507,2013,Los Angeles,Kaiser Foundation Hospital – South Bay,Colon,41,,-118.29415,33.789
508,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Pancreas,5,,-118.43009,34.21975
509,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Lung,65,,-118.43009,34.21975
510,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Liver,3,,-118.43009,34.21975
511,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Esophagus,4,,-118.43009,34.21975
512,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Colon,49,,-118.43009,34.21975
513,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Breast,167,,-118.43009,34.21975
514,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Bladder,3,,-118.43009,34.21975
515,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Stomach,10,,-118.43009,34.21975
516,2013,Los Angeles,Kaiser Foundation Hospital – Panorama City,Rectum,4,,-118.43009,34.21975
517,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Rectum,10,,-118.37568,34.03793
518,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Pancreas,10,,-118.37568,34.03793
519,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Lung,3,,-118.37568,34.03793
520,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Colon,59,,-118.37568,34.03793
521,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Breast,179,,-118.37568,34.03793
522,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Bladder,5,,-118.37568,34.03793
523,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Liver,7,,-118.37568,34.03793
524,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Stomach,9,,-118.37568,34.03793
525,2013,Los Angeles,Kaiser Foundation Hospital – West Los Angeles,Prostate,342,,-118.37568,34.03793
526,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Lung,16,,-118.35708,33.83767
527,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Brain,4,,-118.35708,33.83767
528,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Stomach,4,,-118.35708,33.83767
529,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Liver,8,,-118.35708,33.83767
530,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Bladder,2,,-118.35708,33.83767
531,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Colon,33,,-118.35708,33.83767
532,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Breast,127,,-118.35708,33.83767
533,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Prostate,33,,-118.35708,33.83767
534,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Rectum,8,,-118.35708,33.83767
535,2013,Los Angeles,Providence Little Company of Mary Medical Center – Torrance,Pancreas,7,,-118.35708,33.83767
